account_id,status,cos,rim_age,loan,s_plus_c,fico_b,ck_returns,max_days_neg,num_times_neg,ntriggers,avg_bal6,avg_bal3,probability_score_n
gMK0HwplZkQk,Active,0,10,0,1,694,,0,0,0,8302.0,7052.0,0.0008580617140978575
KY4VjHGZN2aj,Active,0,10,0,1,807,,0,0,0,11038.0,16815.0,5.5340486142085865e-05
1UPIwcRgriDF,Active,0,10,0,1,816,,0,0,0,10315.0,10315.0,5.5340486142085865e-05
j0Hm8BRWBt3q,Active,0,10,0,1,816,,0,0,0,10315.0,10315.0,5.5340486142085865e-05
3W4IujpSTiNs,Active,0,10,1,1,777,,0,0,0,305.0,252.0,4.469850318855606e-05
dmJ8AWkQO3Cl,Active,0,10,1,1,777,,0,0,0,305.0,252.0,4.469850318855606e-05
xlUBbMXLLMJX,Active,0,10,0,1,792,,0,0,0,4393.0,3718.0,5.5340486142085865e-05
xaQhGVLplUqe,Active,0,10,0,1,792,,0,0,0,4393.0,3718.0,5.5340486142085865e-05
nCcEqA8OU1xa,Active,0,10,0,1,787,,0,0,0,496257.0,496965.0,5.5340486142085865e-05
c7dmghbstfRm,Active,0,10,0,1,787,,0,0,0,496257.0,496965.0,5.5340486142085865e-05
mxasNhQjF5AA,Active,0,10,0,1,683,,0,0,0,30.0,30.0,0.0008580617140978575
Ze91EABsIKNB,Active,0,10,0,1,683,,0,0,0,30.0,30.0,0.0008580617140978575
3rNNg39b9jP6,Active,0,10,1,0,724,,0,0,0,63.0,63.0,0.00010997468052664772
pgO7GVtwrPAe,Active,0,10,0,0,694,,0,0,0,5.0,5.0,0.00015545346832368523
W2IkgDKXNLlA,Active,0,10,0,1,789,,0,0,0,5133.0,1295.0,5.5340486142085865e-05
WsU5FP31G5ag,Active,0,10,0,1,789,,0,0,0,5133.0,1295.0,5.5340486142085865e-05
aCxR31zxAQso,Active,0,10,1,0,652,,0,0,0,5.0,5.0,2.549510281824041e-05
gleaEPsUJScs,Active,0,2,0,1,0,,0,0,0,396.0,791.0,9.900449367705733e-05
3Q7VsqTecim5,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
LTgolYEY7Rup,Active,0,2,0,1,0,,0,0,0,594.0,1188.0,9.900449367705733e-05
0qMgLsvJxQuj,Active,0,2,0,1,0,,0,0,0,594.0,1188.0,9.900449367705733e-05
1qV3vwbCA8n4,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
cC3WFQnCRp6E,Active,0,2,1,1,0,,0,0,0,10.0,20.0,4.786757563124411e-05
1JVqMVkokPrY,Active,0,2,1,1,0,,0,0,0,10.0,20.0,4.786757563124411e-05
eekRfrDarQpi,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
CdAatfcdN4OO,Active,0,2,0,1,0,,0,0,0,50508.0,101015.0,9.900449367705733e-05
8nCQW8U1Vv5I,Active,0,2,0,1,0,,0,0,0,1010.0,2020.0,9.900449367705733e-05
94q01L0oh1Uj,Active,0,2,0,1,0,,0,0,0,1010.0,2020.0,9.900449367705733e-05
rRRG4rBKlx81,Active,0,2,1,1,0,,0,0,0,10.0,20.0,4.786757563124411e-05
sBRVC5CQ2iC0,Active,0,2,1,1,0,,0,0,0,10.0,20.0,4.786757563124411e-05
NfXLNasCpyHQ,Active,0,2,0,1,0,,0,0,0,201.0,402.0,9.900449367705733e-05
kJtNyMDpSNZS,Active,0,2,0,1,0,,0,0,0,201.0,402.0,9.900449367705733e-05
23emNeGHi551,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
FVndNgUDYwWt,Active,0,2,0,0,0,,0,0,0,2.0,3.0,3.753930650418624e-05
NMxbjsuevdfq,Active,0,2,1,0,0,,0,0,0,4.0,8.0,2.985884202644229e-05
0xDIaMzfB2z6,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
0ok4mIhsG3Lz,Active,0,2,0,0,0,,0,0,0,86995.0,173990.0,3.753930650418624e-05
ZQ9DzQkOn3wM,Active,0,2,0,0,0,,0,0,0,86995.0,173990.0,3.753930650418624e-05
Xj2GzgrDhbjx,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
agMo1KGsKYUV,Active,0,2,0,1,0,,0,0,0,39.0,79.0,9.900449367705733e-05
Bvz9NO05I7GT,Active,0,2,0,1,0,,0,0,0,39.0,79.0,9.900449367705733e-05
dhvTCETyZaXf,Active,0,2,0,0,0,,0,0,0,33.0,67.0,3.753930650418624e-05
y1Qv7yuW38lc,Active,0,2,1,1,0,,0,0,0,194.0,387.0,4.786757563124411e-05
36hmD5mOxMz3,Active,0,2,1,1,0,,0,0,0,194.0,387.0,4.786757563124411e-05
JY4veI24H8t5,Active,0,2,0,1,0,,0,0,0,70.0,140.0,9.900449367705733e-05
dAvWen6S7ive,Active,0,2,0,1,0,,0,0,0,70.0,140.0,9.900449367705733e-05
JxMFSJflxyYv,Active,0,2,0,0,0,,0,0,0,315.0,631.0,3.753930650418624e-05
XISORYLiShog,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
BGQUj7s28Vd8,Active,0,2,0,1,0,,0,0,0,86221.0,172442.0,9.900449367705733e-05
kCIpr8udvA9O,Active,0,2,1,0,0,,0,0,0,167.0,333.0,2.985884202644229e-05
BsE9TMg5Ckkq,Active,0,2,1,0,0,,0,0,0,167.0,333.0,2.985884202644229e-05
Ww5A3a7woR8O,Active,0,2,1,0,0,,0,0,0,53.0,107.0,2.985884202644229e-05
SdrPiHCpvYj9,Active,0,2,1,1,0,,0,0,0,10.0,20.0,4.786757563124411e-05
GMuPoEn2jwch,Active,0,2,1,1,0,,0,0,0,10.0,20.0,4.786757563124411e-05
MzTnY24Qj7ho,Active,0,2,0,1,0,,0,0,0,10.0,20.0,9.900449367705733e-05
tMAxAuSOSz2o,Active,0,2,0,1,0,,0,0,0,10.0,20.0,9.900449367705733e-05
VNmGYUnskmld,Active,0,2,0,0,0,,0,0,0,67.0,133.0,3.753930650418624e-05
4Fu3IrJYOu7E,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
Fo7BBqEXBS6T,Active,0,2,0,0,0,,1,1,0,322.0,644.0,3.753930650418624e-05
074JIXHY3CAh,Active,0,2,0,0,0,,0,0,0,322.0,644.0,3.753930650418624e-05
ATVpZLrec9al,Active,0,2,0,0,0,,0,0,0,322.0,644.0,3.753930650418624e-05
wHMFuBqMC9hC,Active,0,2,0,1,0,,0,0,0,4243.0,8486.0,9.900449367705733e-05
O8jXBFtPf7kY,Active,0,2,1,0,0,,0,0,0,32238.0,64477.0,2.985884202644229e-05
xKtfeAjhy6OM,Active,0,2,1,0,0,,0,0,0,32238.0,64477.0,2.985884202644229e-05
r9kkiPpsWr2O,Active,0,2,1,0,0,,0,0,0,32238.0,64477.0,2.985884202644229e-05
Lt9k5bVTBJQ1,Active,0,7,1,1,770,,0,0,0,160.0,160.0,4.7897850890876725e-05
etx04DVoTsV2,Active,0,7,0,0,814,,0,0,0,50411.0,50712.0,2.0422226953087375e-05
DkuNS9sjrCNE,Active,0,7,0,0,814,,0,0,0,50411.0,50712.0,2.0422226953087375e-05
lfjs9xlgDhcB,Active,0,7,1,0,718,,0,0,0,10001.0,10001.0,0.00010019529145210981
w7qx9CQ4nJD8,Active,0,7,1,1,773,,0,0,0,3489.0,160.0,4.7897850890876725e-05
6Odji5K3qM1R,Active,0,7,1,1,773,,0,0,0,3489.0,160.0,4.7897850890876725e-05
IVjteqA5ymyT,Active,0,7,1,0,759,,0,0,0,628.0,684.0,1.7939462850335985e-05
ZJHwIHFdxGm0,Active,0,7,1,0,773,,0,0,0,7.0,9.0,1.7939462850335985e-05
ANITvoONjv3e,Active,0,7,0,1,774,,0,0,0,696.0,586.0,5.452653203974478e-05
e5bLDZnak8qn,Active,0,7,0,1,774,,0,0,0,696.0,586.0,5.452653203974478e-05
L2YRNYFawE2g,Active,0,7,1,0,755,,0,0,0,70.0,134.0,1.7939462850335985e-05
3oTKQVF2xIje,Active,0,7,0,1,0,,0,0,0,515.0,627.0,5.09229394083377e-05
dbauGXQKb76p,Active,0,7,0,1,0,,0,0,0,515.0,627.0,5.09229394083377e-05
K0MajJCAuJFa,Active,0,7,0,0,776,,0,0,0,360899.0,439214.0,2.0422226953087375e-05
KW7qwdrTelLe,Active,0,7,0,1,720,,0,0,0,176199.0,219328.0,0.0005083340802229941
Oo5izblEZZrz,Active,0,7,0,1,720,,0,0,0,176199.0,219328.0,0.0005083340802229941
Eazk81gRaMd6,Active,0,7,0,1,810,,0,0,0,3963.0,4435.0,5.452653203974478e-05
UKYrwvK5CVCw,Active,0,7,0,1,810,,0,0,0,3963.0,4435.0,5.452653203974478e-05
zMQBhErGwq6A,Active,0,7,1,1,657,,0,0,0,129.0,129.0,4.1416482417844236e-05
po3LEYQuHYKY,Active,0,7,1,1,657,,0,0,0,129.0,129.0,4.1416482417844236e-05
t2veMxQ16y5M,Active,0,7,1,1,754,,0,0,0,30.0,30.0,4.7897850890876725e-05
KqHomFrhWUKE,Active,0,7,1,1,754,,0,0,0,30.0,30.0,4.7897850890876725e-05
cqGDX1DWRMTV,Active,0,7,0,0,815,,0,0,0,5.0,5.0,2.0422226953087375e-05
Okyd5HPzAGMi,Active,0,7,0,0,753,,0,0,0,5689.0,7701.0,2.0422226953087375e-05
H6NlP7OmZHYm,Active,0,7,0,0,641,,0,0,0,100.0,100.0,1.9470156985335052e-05
kjkUT9fVjinC,Active,0,7,0,1,770,,0,0,0,11894.0,14365.0,5.452653203974478e-05
2J4i12JrNFrA,Active,0,7,0,1,770,,0,0,0,11894.0,14365.0,5.452653203974478e-05
LedhPK2WzJ2K,Active,0,7,1,0,0,,0,0,0,5.0,5.0,1.371088728774339e-05
dYJmQzfmgPIF,Active,0,7,0,0,772,,0,0,0,5.0,5.0,2.0422226953087375e-05
3Dpn0nwXY7D6,Active,0,7,0,1,0,,0,0,0,10025.0,10025.0,5.09229394083377e-05
Ksvnp1DfBNSO,Active,0,7,0,1,0,,0,0,0,10025.0,10025.0,5.09229394083377e-05
vyFzmAu9Yrdh,Active,0,7,0,1,788,,0,0,0,3210.0,3210.0,5.452653203974478e-05
lTVNIwjcTkOU,Active,0,7,0,1,788,,0,0,0,3210.0,3210.0,5.452653203974478e-05
j4H5yYIAarJ2,Active,0,7,1,0,759,,0,0,0,5.0,5.0,1.7939462850335985e-05
Axv3YKM251wC,Active,0,7,0,1,610,,0,0,0,24698.0,29519.0,6.308044248726219e-05
90miy1UdF6Xd,Active,0,7,0,1,610,,0,0,0,24698.0,29519.0,6.308044248726219e-05
LijmrKpEZT9c,Active,0,7,1,0,748,,0,0,0,5.0,5.0,1.7939462850335985e-05
gVSYJ0CxHnZi,Active,0,7,1,0,606,,0,0,1,24.0,25.0,8.923999848775566e-05
btIjwUxDG8tC,Active,0,7,0,1,0,,0,0,0,101.0,133.0,5.09229394083377e-05
YSiRjm879a2k,Active,0,7,0,1,0,,0,0,0,101.0,133.0,5.09229394083377e-05
g7TW9U4u9rMO,Active,0,7,0,0,747,,0,0,0,5.0,5.0,2.0422226953087375e-05
qkwF9OuqMApy,Active,0,7,1,0,643,,0,0,0,5.0,5.0,2.1030837160651572e-05
6q9qjUHl3CXf,Active,0,7,1,0,782,,0,0,0,5.0,5.0,1.7939462850335985e-05
ITMP0DGDuDVN,Active,0,7,1,0,761,,0,0,0,5.0,5.0,1.7939462850335985e-05
ESbiKnNMuqv7,Active,0,7,0,1,571,,0,0,0,1062.0,1644.0,6.954292621230707e-05
DOU3ib8BsLJ9,Active,0,7,1,0,785,,0,0,0,673.0,1340.0,1.7939462850335985e-05
MVYr0LnmzSJv,Active,0,7,0,1,797,,0,0,0,5083.0,28.0,5.452653203974478e-05
zHUmvGCwjfnP,Active,0,7,0,1,797,,0,0,0,5083.0,28.0,5.452653203974478e-05
MJX9UcJD9y0P,Active,0,7,1,0,777,,0,0,0,276.0,328.0,1.7939462850335985e-05
4la2jwYfJmAX,Active,0,7,0,1,812,,0,0,0,7569.0,12521.0,5.452653203974478e-05
j101QBqZbZ8U,Active,0,7,0,1,812,,0,0,0,7569.0,12521.0,5.452653203974478e-05
Y1rX8CmetDpw,Active,0,7,0,0,818,,0,0,0,15006.0,15007.0,2.0422226953087375e-05
INEXkn3k6e5o,Active,0,7,0,1,0,,2,2,0,1120.0,1610.0,0.0004392100381664932
yKWchtrI5ZTU,Active,0,7,0,1,0,,0,0,0,1120.0,1610.0,5.09229394083377e-05
GlTZ3t9kPdRY,Active,0,7,1,0,809,,0,0,0,5.0,5.0,1.7939462850335985e-05
bHRfYFpQwCjr,Active,0,7,1,0,786,,0,0,0,18.0,30.0,1.7939462850335985e-05
6AEgg1hxuSpW,Active,0,7,0,0,790,,0,0,0,26561.0,26513.0,2.0422226953087375e-05
B7QnVqO8bUJ5,Active,0,7,0,0,790,,0,0,0,26561.0,26513.0,2.0422226953087375e-05
7vl2hw3SgBz0,Active,0,6,1,0,708,,0,0,0,462.0,395.0,0.00010019529145210981
l4v7c38ywhm9,Active,0,6,0,1,643,,2,2,0,979.0,1915.0,0.0005007428117096424
5vQn84NMgsVm,Active,0,6,0,1,643,,0,0,0,979.0,1915.0,6.308044248726219e-05
sqoSyVIWSrgr,Active,0,6,0,1,0,,0,0,0,3777.0,6299.0,5.09229394083377e-05
0A5piRnPSd67,Active,0,6,0,1,0,,0,0,0,3777.0,6299.0,5.09229394083377e-05
u2Ag67dEn91N,Active,0,6,0,0,0,,0,0,0,8124.0,15009.0,1.5304724001907744e-05
4pVUnlJyHJ2Q,Active,0,6,0,0,0,,0,0,0,8124.0,15009.0,1.5304724001907744e-05
ucC0KnRNWcOO,Active,0,6,1,0,0,,0,0,0,34.0,42.0,1.371088728774339e-05
rfne7yoZOQVj,Active,0,6,1,1,0,,0,0,0,619.0,660.0,2.7729611247195862e-05
3GnifhmfE0vJ,Active,0,6,1,1,0,,0,0,0,619.0,660.0,2.7729611247195862e-05
KpVw8ioiipQS,Active,0,6,0,1,0,,0,0,0,8764.0,7704.0,5.09229394083377e-05
ZM68bEzpSDTL,Active,0,6,0,1,0,,0,0,0,8764.0,7704.0,5.09229394083377e-05
LYqO5pS5GFeJ,Active,0,6,1,0,0,,0,0,0,5.0,5.0,1.371088728774339e-05
KXfEKdfXvocX,Active,0,6,0,1,0,,0,0,0,4443.0,2261.0,5.09229394083377e-05
UPYmKrSsKx14,Active,0,6,0,1,0,,0,0,0,4443.0,2261.0,5.09229394083377e-05
fLIzNRUDPeem,Active,0,6,0,1,0,,0,0,0,2122.0,2436.0,5.09229394083377e-05
rZex88DgCx69,Active,0,6,0,1,0,,0,0,0,2122.0,2436.0,5.09229394083377e-05
WrAUaBJ4hCKU,Active,0,6,1,1,0,,0,0,0,30.0,30.0,2.7729611247195862e-05
4bfR87JQvIt2,Active,0,6,1,1,0,,0,0,0,30.0,30.0,2.7729611247195862e-05
dVAPh2mgdWc9,Active,0,6,1,0,0,,0,0,0,883.0,1478.0,1.371088728774339e-05
QNOCXoawycW6,Active,0,6,1,0,0,,0,0,0,20.0,20.0,1.371088728774339e-05
pVjZlJgtFLxC,Active,0,6,1,1,749,,0,0,0,75.0,120.0,4.7897850890876725e-05
wsbfuBW5Xv6M,Active,0,6,1,1,749,,0,0,0,75.0,120.0,4.7897850890876725e-05
Rt6pU6f9XOBB,Active,0,6,0,1,801,,0,0,0,10105.0,10205.0,5.452653203974478e-05
cZtOgqh8s7FP,Active,0,6,0,1,801,,0,0,0,10105.0,10205.0,5.452653203974478e-05
2dYezISd4ueB,Active,0,6,1,0,786,,0,0,0,5.0,5.0,1.7939462850335985e-05
XDBMOS3UehAs,Active,0,6,0,0,0,,0,0,5,676.0,764.0,8.777067705523223e-05
Odqyzou8T2cH,Active,0,6,0,1,0,,1,1,0,49165.0,71323.0,5.09229394083377e-05
75pTTwmt7Eig,Active,0,6,0,1,0,,0,0,0,49165.0,71323.0,5.09229394083377e-05
cuzfrVUtL8M0,Active,0,6,0,1,0,,0,0,0,6.0,5.0,5.09229394083377e-05
VWj2s0wbhdsi,Active,0,6,0,1,0,,0,0,0,6.0,5.0,5.09229394083377e-05
jndwZmH9Zwm3,Active,0,6,0,1,0,,0,0,0,2194.0,2939.0,5.09229394083377e-05
IIneGcH6Xgfw,Active,0,6,0,1,0,,0,0,0,5747.0,6935.0,5.09229394083377e-05
26uM7b43jc9Z,Active,0,10,0,1,748,,0,0,0,10356.0,10356.0,5.5340486142085865e-05
nF4Fsq57xUfj,Active,0,10,0,1,748,,0,0,0,10356.0,10356.0,5.5340486142085865e-05
4hNyReNDHLjz,Active,0,10,1,0,671,,0,0,0,5.0,5.0,2.549510281824041e-05
7vvFP3Vht6vQ,Active,0,9,0,1,0,,1,1,2,207.0,202.0,0.0002771137224044651
Y6wHrmfpdmYQ,Active,0,9,0,1,0,,0,0,2,207.0,202.0,0.0002771137224044651
JeyeM99oZsVh,Active,0,9,0,0,604,,0,0,0,175.0,225.0,1.9227112716180272e-05
U2mf38od4hDH,Active,0,9,1,1,705,,0,0,0,8.0,8.0,0.0002311974240001291
STFOPYVT8goN,Active,0,9,1,1,705,,0,0,0,8.0,8.0,0.0002311974240001291
Y1ZZbX91H3kK,Active,0,9,1,0,549,,0,0,0,10.0,12.0,0.0001199820326291956
bIoelBxLoaAo,Active,0,9,1,0,686,,0,0,0,5.0,5.0,0.00010019529145210981
WuXx3MAQ2oW1,Active,0,9,0,1,461,1.0,13,12,2,613.0,710.0,0.00419910603420266
S0TzmeJQor5r,Active,0,9,0,1,819,,0,0,0,13171.0,14237.0,5.452653203974478e-05
vth7SMgm5ISb,Active,0,9,0,1,819,,0,0,0,13171.0,14237.0,5.452653203974478e-05
7W69k4CLbBca,Active,0,9,0,1,659,,0,0,0,4002.0,4002.0,6.229304563021287e-05
pXN4PVNmR9K0,Active,0,9,0,1,659,,0,0,0,4002.0,4002.0,6.229304563021287e-05
li157RMpNoyf,Active,0,9,0,0,647,,3,4,0,9030.0,9167.0,0.00020600347488652915
puBB0sCSt7tJ,Active,0,9,0,0,647,,0,0,0,9030.0,9167.0,1.9227112716180272e-05
EdST9htYgtWJ,Active,0,9,0,0,647,,0,0,0,9030.0,9167.0,1.9227112716180272e-05
bP27KhxKqmrE,Active,0,9,0,0,647,,0,0,0,9030.0,9167.0,1.9227112716180272e-05
AS1OkkmkdeuL,Active,0,9,1,0,748,,0,0,0,5.0,5.0,1.7939462850335985e-05
a9LFNQ5TdCPn,Active,0,9,0,0,0,,0,0,0,322.0,640.0,1.5113675544853322e-05
hX4UlpW5Z5DA,Active,0,9,0,1,725,,0,0,0,5361.0,7001.0,0.0005927989259362221
AZU8wj4FNeOx,Active,0,9,0,1,725,,0,0,0,5361.0,7001.0,0.0005927989259362221
f9fYPtXOWka9,Active,0,9,0,0,837,,0,0,0,666223.0,78984.0,2.0422226953087375e-05
I8KUoDzNdIiM,Active,0,9,0,1,659,,0,0,0,101.0,101.0,6.229304563021287e-05
vYa31vOFZgL3,Active,0,9,0,1,659,,0,0,0,101.0,101.0,6.229304563021287e-05
lIBTUzAR9Nbs,Active,0,9,1,0,753,,0,0,0,5.0,5.0,1.7939462850335985e-05
VR6MfF1RXH7Q,Active,0,9,0,1,809,,0,0,0,506077.0,507610.0,5.452653203974478e-05
sSQ9QmfaH1rT,Active,0,9,1,0,814,,0,0,0,5.0,5.0,1.7939462850335985e-05
XYrCv3fjoFNP,Active,0,9,1,0,769,,0,0,1,10.0,10.0,8.094085205812007e-05
ByOOOuVoZLPK,Active,0,9,1,0,690,,0,0,0,5.0,5.0,0.00010019529145210981
FkeTnzqfj3Cx,Active,0,9,0,0,541,,1,2,0,342.0,472.0,0.00014337943866848946
j61hdybRRAIA,Active,0,9,0,0,541,,0,0,0,342.0,472.0,0.00011168172204634175
CFsNE5nEXydB,Active,0,9,0,0,541,,0,0,0,342.0,472.0,0.00011168172204634175
KvmVArUjqFYX,Active,0,9,0,1,558,,0,0,1,5030.0,6637.0,0.0002972375077661127
hGNVE9lTiKdA,Active,0,9,0,1,558,,0,0,1,5030.0,6637.0,0.0002972375077661127
4h2yDM5LdSM8,Active,0,9,0,1,821,,0,0,0,12255.0,12305.0,5.452653203974478e-05
y8QTrtpYudkf,Active,0,9,0,1,821,,0,0,0,12255.0,12305.0,5.452653203974478e-05
lZ4gUkkU1l4v,Active,0,9,1,0,761,,0,0,0,5.0,5.0,1.7939462850335985e-05
u5pHuZT9LU7U,Active,0,9,1,1,0,,0,0,0,30.0,31.0,2.7729611247195862e-05
wyr9S014ooVj,Active,0,9,1,1,0,,0,0,0,30.0,31.0,2.7729611247195862e-05
dz72ClIkCKcK,Active,0,9,0,1,695,,0,0,0,600.0,600.0,0.0005927989259362221
o0JwCB6qNB2X,Active,0,9,0,1,695,,0,0,0,600.0,600.0,0.0005927989259362221
iqLUxzMjmSuU,Active,0,9,0,0,735,,0,0,0,11387.0,11594.0,0.00013373041292652488
UhlPd93YpH9Z,Active,0,9,0,0,735,,0,0,0,11387.0,11594.0,0.00013373041292652488
8230rFkWIBrn,Active,0,9,1,1,742,,0,0,0,1325.0,1468.0,4.7897850890876725e-05
1MI0UVHJG2Kw,Active,0,9,1,1,742,,0,0,0,1325.0,1468.0,4.7897850890876725e-05
SAxhddisU3fD,Active,0,2,1,1,0,,0,0,0,842.0,1683.0,4.786757563124411e-05
9f8kWqlgz9GD,Active,0,2,1,1,0,,0,0,0,842.0,1683.0,4.786757563124411e-05
MlvStDW9gu21,Active,0,2,0,1,0,,0,0,0,369.0,739.0,9.900449367705733e-05
sDRMu3ujU0cd,Active,0,2,0,1,0,,0,0,0,369.0,739.0,9.900449367705733e-05
T2cHBbfbjxAV,Active,0,2,0,1,0,,0,0,0,487.0,974.0,9.900449367705733e-05
OgR1kS6HfQXK,Active,0,2,0,1,0,,0,0,0,487.0,974.0,9.900449367705733e-05
5tdVRmcPJo8p,Active,0,2,0,1,0,,0,0,0,10.0,20.0,9.900449367705733e-05
KlyrJs9bBg2l,Active,0,2,0,1,0,,0,0,0,10.0,20.0,9.900449367705733e-05
wBZOTkW65yCn,Active,0,2,1,1,0,,0,0,0,343.0,687.0,4.786757563124411e-05
ZNCZlzlPsBXu,Active,0,2,1,1,0,,0,0,0,343.0,687.0,4.786757563124411e-05
srNFi9ImhreQ,Active,0,2,1,0,0,,0,0,0,3.0,7.0,2.985884202644229e-05
swWuH8nSuypR,Active,0,2,0,1,0,,0,0,0,17.0,33.0,9.900449367705733e-05
TwzuJTEtv4DH,Active,0,2,0,1,0,,0,0,0,17.0,33.0,9.900449367705733e-05
yPAG9owyFEYM,Active,0,2,1,1,0,,0,0,0,10.0,20.0,4.786757563124411e-05
gDPgZEKb176K,Active,0,2,1,1,0,,0,0,0,10.0,20.0,4.786757563124411e-05
E3ieToVOE9QH,Active,0,2,0,0,0,,0,0,0,2.0,3.0,3.753930650418624e-05
uxh8K5DrJxe6,Active,0,2,1,1,0,,0,0,0,260.0,520.0,4.786757563124411e-05
ZOpczfPviO8w,Active,0,2,1,1,0,,0,0,0,260.0,520.0,4.786757563124411e-05
rpE5Zu8hyTvT,Active,0,2,0,1,0,,0,0,0,10.0,20.0,9.900449367705733e-05
aFIaK4vaa3o9,Active,0,2,0,1,0,,0,0,0,10.0,20.0,9.900449367705733e-05
F20e65ze5w0n,Active,0,2,0,1,0,,0,0,0,341.0,682.0,9.900449367705733e-05
uJPbuZLozToF,Active,0,2,0,1,0,,0,0,0,341.0,682.0,9.900449367705733e-05
2tvfGaGtICgr,Active,0,2,1,1,0,,0,0,0,16.0,32.0,4.786757563124411e-05
mix3J8HNZP1s,Active,0,2,1,1,0,,0,0,0,16.0,32.0,4.786757563124411e-05
qw3vI7EYj5gS,Active,0,2,0,1,0,,0,0,0,1903.0,3807.0,9.900449367705733e-05
Wm7OFDpjFuoM,Active,0,2,0,1,0,,0,0,0,1903.0,3807.0,9.900449367705733e-05
jcW51m6FOp87,Active,0,2,0,0,0,,0,0,0,18601.0,37202.0,3.753930650418624e-05
KyH1Xg3Trdk1,Active,0,2,0,0,0,,0,0,0,18601.0,37202.0,3.753930650418624e-05
ZkpDK14VTQuj,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
f7dnGZAAPizE,Active,0,2,1,0,0,,0,0,0,5.0,10.0,2.985884202644229e-05
Ok0CWTB7mzjj,Active,0,2,1,0,0,,0,0,0,2.0,3.0,2.985884202644229e-05
UlRASMbHeh36,Active,0,2,1,0,0,,0,0,0,33.0,67.0,2.985884202644229e-05
4d3zccGRkuIX,Active,0,2,0,0,0,,0,0,0,101436.0,202873.0,3.753930650418624e-05
3hJEYZtAMKQl,Active,0,2,0,0,0,,0,0,0,101436.0,202873.0,3.753930650418624e-05
k2kBGpu05L2V,Active,0,2,0,0,0,,0,0,0,101436.0,202873.0,3.753930650418624e-05
CISH0YipmAhP,Active,0,2,0,0,0,,0,0,0,2.0,3.0,3.753930650418624e-05
T5AaRT8LCM4D,Active,0,2,1,0,0,,0,0,0,8.0,17.0,2.985884202644229e-05
SJ9h0SHHXDbq,Active,0,2,1,0,0,,0,0,0,833.0,1667.0,2.985884202644229e-05
nOnNLE7AsM8C,Active,0,2,0,0,0,,0,0,0,25778.0,51556.0,3.753930650418624e-05
v4hn8CmmJpyh,Active,0,2,0,0,0,,0,0,0,25778.0,51556.0,3.753930650418624e-05
suhUzVI8I90B,Active,0,2,0,0,0,,0,0,0,40061.0,80122.0,3.753930650418624e-05
2J4Jq13zP9xR,Active,0,2,0,1,0,,0,0,0,5.0,10.0,9.900449367705733e-05
ylk7Xa8UVUhM,Active,0,2,0,1,0,,0,0,0,5.0,10.0,9.900449367705733e-05
BShJHGW8PG3m,Active,0,2,0,1,0,,0,0,0,5.0,10.0,9.900449367705733e-05
sKysPKqqst46,Active,0,2,0,1,0,,0,0,0,5.0,10.0,9.900449367705733e-05
3x4o5DDbhdzD,Active,0,1,1,1,0,,0,0,0,5.0,10.0,4.786757563124411e-05
OxoeAh90OdET,Active,0,1,1,1,0,,0,0,0,5.0,10.0,4.786757563124411e-05
eA2BZ5vX3hS0,Active,0,1,0,1,0,,0,0,0,77.0,154.0,9.900449367705733e-05
XfBFnnNHnofu,Active,0,1,0,1,0,,0,0,0,77.0,154.0,9.900449367705733e-05
1UelyYVLr34l,Active,0,1,0,1,0,,0,0,0,23.0,45.0,9.900449367705733e-05
8zlWDHXSJKnM,Active,0,7,0,1,571,,0,0,0,1062.0,1644.0,6.954292621230707e-05
yTsnks5fXhfa,Active,0,7,0,0,765,,0,0,0,100.0,100.0,2.0422226953087375e-05
2MOLuo668KKU,Active,0,7,0,0,0,,0,0,0,5.0,5.0,1.5304724001907744e-05
t8I1XbVpvBSQ,Active,0,7,0,1,766,,0,0,0,50.0,39.0,5.452653203974478e-05
D4j6ZgYZEn6j,Active,0,7,0,1,766,,0,0,0,50.0,39.0,5.452653203974478e-05
39n1sC6X8tsh,Active,0,7,0,0,708,,0,0,0,174.0,317.0,0.00011466845899121836
HrkdoYSwT5pi,Active,0,7,0,0,770,,0,0,0,5.0,5.0,2.0422226953087375e-05
ffClHSHZxckc,Active,0,7,0,1,681,,0,0,0,21759.0,15998.0,0.0005083340802229941
kwIW5T9acRL6,Active,0,7,0,1,681,,0,0,0,21759.0,15998.0,0.0005083340802229941
tuJuiAlKEDW7,Active,0,7,1,1,734,,0,0,0,1648.0,2046.0,0.0002311974240001291
LvrKlXl4RpVI,Active,0,7,1,1,734,,0,0,0,1648.0,2046.0,0.0002311974240001291
eQqllFc6X8Lr,Active,0,7,0,1,820,,0,0,0,26100.0,32008.0,5.452653203974478e-05
